Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ);MOL-Abweichung
27.09.2023;CEST;12:45;13:00;MW;1,056;0,154;0,175;1,917;3,302;2,072;0,474;2,598;2,144;7,288;0
27.09.2023;CEST;13:00;13:15;MW;0,037;0,144;0,249;0,254;0,684;0,888;5,125;1,322;25,748;33,083;0
27.09.2023;CEST;13:15;13:30;MW;0,027;0,219;3,728;0,042;4,016;8,667;21,373;2,562;58,198;90,800;0
27.09.2023;CEST;13:30;13:45;MW;1,174;0,310;1,842;0,078;3,404;0,001;1,103;2,636;13,710;17,450;0
27.09.2023;CEST;13:45;14:00;MW;0,277;0,287;1,043;0,058;1,665;6,710;10,066;2,127;10,262;29,165;0
27.09.2023;CEST;14:00;14:15;MW;0,019;0,787;0,244;0,364;1,414;2,399;10,770;2,087;2,954;18,210;0
27.09.2023;CEST;14:15;14:30;MW;0,000;28,479;0,804;17,038;46,321;14,520;21,249;1,949;35,409;73,127;0
27.09.2023;CEST;14:30;14:45;MW;0,075;118,698;1,967;69,844;190,584;0,200;0,000;1,933;0,936;3,069;0
27.09.2023;CEST;14:45;15:00;MW;0,671;171,853;4,376;153,309;330,209;0,378;0,000;2,021;0,016;2,415;0
27.09.2023;CEST;15:00;15:15;MW;0,011;163,560;7,767;118,465;289,803;0,859;0,000;2,286;2,330;5,475;0
27.09.2023;CEST;15:15;15:30;MW;1,314;163,099;10,229;172,759;347,401;0,593;0,000;2,280;0,000;2,873;0
27.09.2023;CEST;15:30;15:45;MW;0,456;131,601;10,482;228,704;371,243;0,921;0,003;2,290;0,000;3,214;0
27.09.2023;CEST;15:45;16:00;MW;4,471;20,892;10,183;20,143;55,689;0,073;0,115;2,904;0,238;3,330;0
27.09.2023;CEST;16:00;16:15;MW;0,000;15,044;28,180;34,327;77,551;1,498;0,545;5,309;3,563;10,915;0
27.09.2023;CEST;16:15;16:30;MW;0,000;0,000;22,326;2,216;24,542;0,875;4,004;2,974;16,283;24,136;0
27.09.2023;CEST;16:30;16:45;MW;0,000;0,177;22,493;6,403;29,073;1,306;0,968;3,763;1,458;7,495;0
27.09.2023;CEST;16:45;17:00;MW;0,004;0,000;18,379;2,336;20,719;0,570;1,925;4,384;1,670;8,549;0
27.09.2023;CEST;17:00;17:15;MW;0,014;0,544;12,591;75,164;88,313;0,573;7,869;3,916;2,591;14,949;0
27.09.2023;CEST;17:15;17:30;MW;2,636;9,004;17,818;191,071;220,529;12,434;19,610;3,926;24,723;60,693;0
27.09.2023;CEST;17:30;17:45;MW;2,136;1,337;19,005;145,968;168,446;1,276;18,119;4,071;79,526;102,992;0
27.09.2023;CEST;17:45;18:00;MW;76,038;9,267;17,391;169,275;271,971;0,045;0,781;4,187;0,000;5,013;0
27.09.2023;CEST;18:00;18:15;MW;50,337;0,643;12,490;162,097;225,567;0,167;2,420;5,316;0,137;8,040;0
27.09.2023;CEST;18:15;18:30;MW;36,417;0,205;5,762;101,131;143,515;0,731;1,571;5,550;0,000;7,852;0
27.09.2023;CEST;18:30;18:45;MW;89,739;0,514;10,315;19,056;119,624;0,000;0,843;4,813;0,311;5,967;0
27.09.2023;CEST;18:45;19:00;MW;65,146;0,712;5,209;6,240;77,307;0,088;0,981;4,637;0,039;5,745;0
27.09.2023;CEST;19:00;19:15;MW;0,049;0,201;1,425;2,647;4,322;1,834;2,721;4,618;1,800;10,973;0
27.09.2023;CEST;19:15;19:30;MW;31,852;10,914;4,622;6,077;53,465;0,139;0,478;3,786;1,131;5,534;0
27.09.2023;CEST;19:30;19:45;MW;20,685;10,959;7,470;8,234;47,348;0,687;0,614;4,056;0,208;5,565;0
27.09.2023;CEST;19:45;20:00;MW;3,004;0,125;9,316;76,003;88,448;1,510;0,916;4,043;0,599;7,068;0
27.09.2023;CEST;20:00;20:15;MW;10,042;7,633;2,061;31,663;51,399;2,426;0,823;2,869;2,534;8,652;0
27.09.2023;CEST;20:15;20:30;MW;0,298;0,000;0,007;2,515;2,820;9,098;8,977;4,132;51,899;74,106;0
27.09.2023;CEST;20:30;20:45;MW;1,861;0,003;0,007;1,940;3,811;62,701;52,847;10,302;207,275;333,125;0
27.09.2023;CEST;20:45;21:00;MW;0,000;0,001;0,007;1,226;1,234;1,399;55,887;9,863;287,824;354,973;0
27.09.2023;CEST;21:00;21:15;MW;0,106;3,641;0,004;0,686;4,437;84,624;13,635;13,333;331,649;443,241;0
27.09.2023;CEST;21:15;21:30;MW;0,000;0,010;0,012;0,562;0,584;1,428;4,170;9,193;227,228;242,019;0
27.09.2023;CEST;21:30;21:45;MW;15,278;0,107;0,274;1,454;17,113;29,194;5,586;6,941;113,463;155,184;0
27.09.2023;CEST;21:45;22:00;MW;0,301;0,060;0,089;1,740;2,190;8,411;1,455;3,311;14,769;27,946;0
27.09.2023;CEST;22:00;22:15;MW;0,001;0,015;0,128;1,352;1,496;2,432;0,641;2,301;60,156;65,530;0
27.09.2023;CEST;22:15;22:30;MW;0,001;0,000;0,165;0,751;0,917;0,515;1,890;2,190;90,378;94,973;0
27.09.2023;CEST;22:30;22:45;MW;0,000;0,156;0,142;0,496;0,794;2,149;7,994;2,566;110,332;123,041;0
27.09.2023;CEST;22:45;23:00;MW;0,005;0,000;0,028;0,000;0,033;98,657;84,904;3,570;525,023;712,154;0
27.09.2023;CEST;23:00;23:15;MW;0,071;0,015;0,470;4,789;5,345;17,422;10,128;1,222;121,298;150,070;0
27.09.2023;CEST;23:15;23:30;MW;0,004;0,127;0,375;2,462;2,968;0,659;7,689;1,354;41,164;50,866;0
27.09.2023;CEST;23:30;23:45;MW;0,004;0,158;0,203;0,382;0,747;0,288;13,680;1,346;77,515;92,829;0
27.09.2023;CEST;23:45;00:00;MW;0,002;0,184;0,114;0,307;0,607;27,827;26,685;2,335;240,123;296,970;0
28.09.2023;CEST;00:00;00:15;MW;0,193;0,000;0,047;0,000;0,240;14,162;99,974;16,912;310,507;441,555;0
28.09.2023;CEST;00:15;00:30;MW;0,301;0,000;0,015;0,000;0,316;21,846;127,101;25,701;529,860;704,508;0
28.09.2023;CEST;00:30;00:45;MW;0,000;0,000;0,015;0,000;0,015;1,076;109,845;20,278;293,751;424,950;0
28.09.2023;CEST;00:45;01:00;MW;0,187;0,037;0,146;4,041;4,411;0,061;61,635;9,704;40,789;112,189;0
28.09.2023;CEST;01:00;01:15;MW;0,135;0,126;0,149;1,294;1,704;0,225;21,497;2,741;19,634;44,097;0
28.09.2023;CEST;01:15;01:30;MW;0,000;0,248;0,120;1,660;2,028;0,548;0,330;1,217;0,584;2,679;0
28.09.2023;CEST;01:30;01:45;MW;0,003;0,347;0,046;1,406;1,802;0,507;0,620;0,785;0,340;2,252;0
28.09.2023;CEST;01:45;02:00;MW;0,020;0,014;0,092;0,817;0,943;0,507;26,812;4,448;10,476;42,243;0
28.09.2023;CEST;02:00;02:15;MW;2,376;6,205;0,023;0,988;9,592;0,269;2,411;1,244;1,501;5,425;0
28.09.2023;CEST;02:15;02:30;MW;0,000;0,644;0,038;0,838;1,520;0,647;24,351;2,605;2,966;30,569;0
28.09.2023;CEST;02:30;02:45;MW;0,116;0,100;0,219;0,497;0,932;0,051;10,695;1,201;0,963;12,910;0
28.09.2023;CEST;02:45;03:00;MW;0,237;0,128;0,089;0,557;1,011;0,040;0,324;1,148;0,841;2,353;0
28.09.2023;CEST;03:00;03:15;MW;5,214;8,126;0,296;3,612;17,248;0,014;1,146;2,936;0,922;5,018;0
28.09.2023;CEST;03:15;03:30;MW;0,092;0,442;0,198;0,272;1,004;0,714;20,648;3,001;13,522;37,885;0
28.09.2023;CEST;03:30;03:45;MW;0,184;0,000;0,160;0,151;0,495;0,298;55,191;3,446;22,919;81,854;0
28.09.2023;CEST;03:45;04:00;MW;0,000;0,000;0,020;0,000;0,020;2,824;94,356;14,759;262,343;374,282;0
28.09.2023;CEST;04:00;04:15;MW;0,125;0,000;0,032;0,000;0,157;5,454;128,979;17,636;417,361;569,430;0
28.09.2023;CEST;04:15;04:30;MW;0,021;0,000;0,026;0,114;0,161;0,264;77,172;1,809;142,819;222,064;0
28.09.2023;CEST;04:30;04:45;MW;0,010;0,000;0,014;0,000;0,024;0,755;83,532;4,330;342,649;431,266;0
28.09.2023;CEST;04:45;05:00;MW;0,008;0,000;0,025;0,000;0,033;77,495;236,229;26,670;350,016;690,410;0
28.09.2023;CEST;05:00;05:15;MW;0,000;0,000;0,092;6,924;7,016;47,112;105,388;18,196;179,510;350,206;0
28.09.2023;CEST;05:15;05:30;MW;0,000;0,000;0,008;0,000;0,008;100,225;150,915;26,939;255,972;534,051;0
28.09.2023;CEST;05:30;05:45;MW;0,000;0,000;0,039;0,240;0,279;98,511;120,871;22,964;159,833;402,179;0
28.09.2023;CEST;05:45;06:00;MW;0,003;0,000;0,022;0,316;0,341;23,741;73,000;5,625;69,215;171,581;0
28.09.2023;CEST;06:00;06:15;MW;0,015;0,000;0,310;0,591;0,916;88,280;148,166;16,501;259,782;512,729;0
28.09.2023;CEST;06:15;06:30;MW;0,358;0,251;0,013;1,919;2,541;0,177;46,872;1,836;102,411;151,296;0
28.09.2023;CEST;06:30;06:45;MW;103,429;52,442;1,925;153,350;311,146;0,130;8,257;1,954;2,878;13,219;0
28.09.2023;CEST;06:45;07:00;MW;185,598;130,585;3,905;451,884;771,972;0,000;0,000;2,437;0,000;2,437;0
28.09.2023;CEST;07:00;07:15;MW;54,821;61,620;0,949;132,360;249,750;1,396;3,143;2,807;0,333;7,679;0
28.09.2023;CEST;07:15;07:30;MW;60,689;74,791;0,987;125,197;261,664;0,030;0,179;2,504;0,000;2,713;0
28.09.2023;CEST;07:30;07:45;MW;7,302;9,777;0,453;11,675;29,207;0,467;0,494;2,610;0,000;3,571;0
28.09.2023;CEST;07:45;08:00;MW;5,459;6,660;0,143;4,274;16,536;0,124;0,334;2,929;1,032;4,419;0
28.09.2023;CEST;08:00;08:15;MW;30,645;8,079;0,589;33,582;72,895;1,048;0,908;2,613;0,005;4,574;0
28.09.2023;CEST;08:15;08:30;MW;5,238;0,048;0,230;4,196;9,712;3,086;11,955;2,681;1,238;18,960;0
28.09.2023;CEST;08:30;08:45;MW;1,359;0,263;0,119;5,427;7,168;5,114;13,247;3,377;23,671;45,409;0
28.09.2023;CEST;08:45;09:00;MW;4,612;0,011;0,112;2,767;7,502;12,905;33,340;2,072;38,171;86,488;0
28.09.2023;CEST;09:00;09:15;MW;1,259;0,140;0,157;1,823;3,379;0,867;1,228;1,811;4,258;8,164;0
28.09.2023;CEST;09:15;09:30;MW;45,350;3,156;0,851;28,005;77,362;0,523;0,742;1,663;1,233;4,161;0
28.09.2023;CEST;09:30;09:45;MW;39,305;6,682;0,407;92,856;139,250;6,296;16,367;1,740;47,730;72,133;0
28.09.2023;CEST;09:45;10:00;MW;0,081;0,002;0,115;3,878;4,076;3,603;11,659;1,475;14,596;31,333;0
28.09.2023;CEST;10:00;10:15;MW;52,441;9,234;0,591;208,578;270,844;3,101;0,256;1,568;1,473;6,398;0
28.09.2023;CEST;10:15;10:30;MW;9,225;4,562;0,208;47,430;61,425;9,134;0,325;1,653;75,370;86,482;0
28.09.2023;CEST;10:30;10:45;MW;0,000;0,269;0,034;0,116;0,419;21,832;0,508;2,041;157,098;181,479;0
28.09.2023;CEST;10:45;11:00;MW;0,012;0,219;0,048;0,000;0,279;21,839;0,429;1,704;179,077;203,049;0
28.09.2023;CEST;11:00;11:15;MW;17,618;32,829;0,659;68,111;119,217;0,749;0,011;0,966;1,755;3,481;0
28.09.2023;CEST;11:15;11:30;MW;9,122;67,449;0,357;22,090;99,018;0,317;0,000;1,265;1,278;2,860;0
28.09.2023;CEST;11:30;11:45;MW;0,019;2,296;0,114;1,488;3,917;8,377;0,281;1,569;47,041;57,268;0
28.09.2023;CEST;11:45;12:00;MW;0,000;0,209;0,006;0,212;0,427;17,018;3,341;2,756;130,029;153,144;0
28.09.2023;CEST;12:00;12:15;MW;0,227;0,673;0,277;0,613;1,790;0,200;1,805;1,005;32,336;35,346;0
28.09.2023;CEST;12:15;12:30;MW;0,135;0,295;0,125;2,622;3,177;0,124;1,921;1,172;37,835;41,052;0
28.09.2023;CEST;12:30;12:45;MW;0,252;0,445;0,094;0,905;1,696;0,024;1,126;1,824;41,875;44,849;0
28.09.2023;CEST;12:45;13:00;MW;0,005;3,901;0,116;0,414;4,436;0,271;0,946;1,481;54,856;57,554;0
28.09.2023;CEST;13:00;13:15;MW;0,033;0,042;0,100;0,265;0,440;0,183;3,387;2,234;81,969;87,773;0
28.09.2023;CEST;13:15;13:30;MW;0,016;0,000;0,017;0,000;0,033;17,428;30,169;2,605;377,471;427,673;0
28.09.2023;CEST;13:30;13:45;MW;0,816;0,000;0,039;0,000;0,855;1,845;12,980;2,088;214,060;230,973;0
28.09.2023;CEST;13:45;14:00;MW;0,208;0,000;0,086;0,000;0,294;3,898;25,863;2,096;346,293;378,150;0
28.09.2023;CEST;14:00;14:15;MW;19,693;2,930;0,577;32,889;56,089;56,001;81,095;3,685;343,183;483,964;0
28.09.2023;CEST;14:15;14:30;MW;91,090;59,522;2,288;352,512;505,412;0,000;0,000;1,989;0,000;1,989;0
28.09.2023;CEST;14:30;14:45;MW;8,884;12,062;0,220;21,706;42,872;5,664;8,950;1,584;13,472;29,670;0
28.09.2023;CEST;14:45;15:00;MW;0,000;0,361;0,157;0,811;1,329;0,512;15,688;1,959;62,867;81,026;0
28.09.2023;CEST;15:00;15:15;MW;0,000;0,000;0,114;3,817;3,931;0,566;24,117;3,139;73,541;101,363;0
28.09.2023;CEST;15:15;15:30;MW;0,001;0,000;0,138;1,203;1,342;0,442;6,072;2,157;15,993;24,664;0
28.09.2023;CEST;15:30;15:45;MW;12,068;4,749;0,599;33,689;51,105;0,347;0,721;2,775;1,789;5,632;0
28.09.2023;CEST;15:45;16:00;MW;10,162;14,325;0,573;57,130;82,190;0,461;0,262;2,800;0,457;3,980;0
28.09.2023;CEST;16:00;16:15;MW;0,000;0,001;0,444;0,356;0,801;79,582;79,162;3,666;105,734;268,144;0
28.09.2023;CEST;16:15;16:30;MW;0,712;0,000;0,741;2,476;3,929;19,899;81,101;3,998;101,656;206,654;0
28.09.2023;CEST;16:30;16:45;MW;1,200;0,018;0,451;1,308;2,977;14,492;75,951;5,209;116,028;211,680;0
28.09.2023;CEST;16:45;17:00;MW;0,000;0,000;0,476;0,382;0,858;16,748;76,889;3,756;209,082;306,475;0
28.09.2023;CEST;17:00;17:15;MW;3,754;0,250;0,876;2,119;6,999;5,089;53,276;4,697;67,926;130,988;0
28.09.2023;CEST;17:15;17:30;MW;81,239;2,089;20,343;298,260;401,931;4,219;1,086;3,442;0,356;9,103;0
28.09.2023;CEST;17:30;17:45;MW;218,508;4,821;60,135;250,480;533,944;5,853;0,442;3,690;0,371;10,356;0
28.09.2023;CEST;17:45;18:00;MW;215,317;2,415;19,863;141,950;379,545;0,056;0,295;3,943;0,000;4,294;0
28.09.2023;CEST;18:00;18:15;MW;16,702;0,176;9,594;163,709;190,181;0,809;1,205;4,630;0,171;6,815;0
28.09.2023;CEST;18:15;18:30;MW;23,032;0,075;13,580;108,062;144,749;1,542;5,059;3,949;0,104;10,654;0
28.09.2023;CEST;18:30;18:45;MW;64,493;0,112;7,283;12,026;83,914;1,053;12,814;3,677;2,170;19,714;0
28.09.2023;CEST;18:45;19:00;MW;92,557;1,722;7,283;87,828;189,390;0,317;0,296;3,750;0,573;4,936;0
28.09.2023;CEST;19:00;19:15;MW;73,757;14,757;7,110;77,771;173,395;0,109;0,313;3,193;0,686;4,301;0
28.09.2023;CEST;19:15;19:30;MW;24,013;260,667;63,431;474,076;822,187;0,000;0,000;1,833;0,000;1,833;0
28.09.2023;CEST;19:30;19:45;MW;311,195;231,858;91,172;290,869;925,094;0,002;0,000;2,104;0,000;2,106;0
28.09.2023;CEST;19:45;20:00;MW;86,629;148,902;17,214;338,266;591,011;0,989;0,000;3,858;0,000;4,847;0
28.09.2023;CEST;20:00;20:15;MW;0,380;0,541;0,600;11,848;13,369;15,191;1,562;8,727;2,655;28,135;0
28.09.2023;CEST;20:15;20:30;MW;0,000;0,003;0,053;0,001;0,057;100,260;60,464;16,006;120,989;297,719;0
28.09.2023;CEST;20:30;20:45;MW;0,000;0,000;0,081;0,000;0,081;213,167;138,649;28,460;436,815;817,091;0
28.09.2023;CEST;20:45;21:00;MW;0,000;0,000;0,215;0,714;0,929;110,649;82,998;18,823;177,113;389,583;0
28.09.2023;CEST;21:00;21:15;MW;197,470;0,016;32,532;596,853;826,871;0,922;6,563;3,185;0,055;10,725;0
28.09.2023;CEST;21:15;21:30;MW;49,252;0,001;15,529;272,652;337,434;0,562;2,523;3,462;0,460;7,007;0
28.09.2023;CEST;21:30;21:45;MW;30,579;0,200;9,264;173,655;213,698;1,602;6,683;3,297;1,178;12,760;0
28.09.2023;CEST;21:45;22:00;MW;0,083;0,000;0,304;0,153;0,540;14,355;16,743;4,516;9,556;45,170;0
28.09.2023;CEST;22:00;22:15;MW;3,042;0,025;1,366;14,804;19,237;18,260;39,071;8,981;26,959;93,271;0
28.09.2023;CEST;22:15;22:30;MW;5,842;0,000;0,080;1,616;7,538;76,957;78,804;13,063;143,011;311,835;0
28.09.2023;CEST;22:30;22:45;MW;0,005;0,000;0,218;0,000;0,223;51,543;73,057;13,496;84,554;222,650;0
28.09.2023;CEST;22:45;23:00;MW;0,842;0,050;0,142;0,007;1,041;18,512;35,580;8,672;23,470;86,234;0
28.09.2023;CEST;23:00;23:15;MW;0,000;0,000;1,362;12,872;14,234;7,951;21,714;1,844;2,506;34,015;0
28.09.2023;CEST;23:15;23:30;MW;2,835;0,000;0,188;1,274;4,297;13,813;45,897;1,900;12,963;74,573;0
28.09.2023;CEST;23:30;23:45;MW;1,291;0,000;0,114;0,607;2,012;10,161;72,303;2,542;153,930;238,936;0
28.09.2023;CEST;23:45;00:00;MW;0,000;0,000;0,155;0,000;0,155;92,743;104,878;3,167;246,623;447,411;0
29.09.2023;CEST;00:00;00:15;MW;0,010;0,000;0,347;0,000;0,357;20,910;44,248;2,750;250,237;318,145;0
29.09.2023;CEST;00:15;00:30;MW;0,017;0,000;0,036;0,000;0,053;24,520;46,915;2,104;141,907;215,446;0
29.09.2023;CEST;00:30;00:45;MW;0,020;0,000;0,070;1,820;1,910;3,295;29,518;1,966;18,464;53,243;0
29.09.2023;CEST;00:45;01:00;MW;0,122;0,017;0,050;1,751;1,940;0,093;6,836;1,511;0,638;9,078;0
29.09.2023;CEST;01:00;01:15;MW;0,090;0,038;0,153;2,057;2,338;9,833;27,270;1,133;32,061;70,297;0
29.09.2023;CEST;01:15;01:30;MW;0,050;0,000;0,051;1,146;1,247;5,990;30,876;1,669;47,333;85,868;0
29.09.2023;CEST;01:30;01:45;MW;0,000;0,000;0,077;0,000;0,077;7,856;78,180;2,444;273,701;362,181;0
29.09.2023;CEST;01:45;02:00;MW;0,052;0,000;0,146;0,000;0,198;0,689;78,941;1,796;299,793;381,219;0
29.09.2023;CEST;02:00;02:15;MW;0,421;0,011;0,209;2,717;3,358;0,000;15,127;1,378;11,147;27,652;0
29.09.2023;CEST;02:15;02:30;MW;0,046;0,004;0,637;11,297;11,984;0,642;16,210;0,925;17,530;35,307;0
29.09.2023;CEST;02:30;02:45;MW;0,002;17,511;3,400;79,505;100,418;0,400;0,842;1,186;0,021;2,449;0
29.09.2023;CEST;02:45;03:00;MW;0,001;14,126;1,151;49,132;64,410;0,420;0,772;1,223;0,888;3,303;0
29.09.2023;CEST;03:00;03:15;MW;7,369;20,051;3,672;73,514;104,606;1,196;0,063;1,930;0,968;4,157;0
29.09.2023;CEST;03:15;03:30;MW;0,789;44,474;2,610;70,262;118,135;0,504;0,001;2,604;0,059;3,168;0
29.09.2023;CEST;03:30;03:45;MW;0,008;160,854;0,723;24,251;185,836;0,240;0,000;1,757;0,351;2,348;0
29.09.2023;CEST;03:45;04:00;MW;5,745;46,044;0,243;4,660;56,692;0,216;0,000;1,695;0,453;2,364;0
29.09.2023;CEST;04:00;04:15;MW;8,397;19,744;0,190;9,011;37,342;0,196;0,164;1,457;0,341;2,158;0
29.09.2023;CEST;04:15;04:30;MW;2,262;3,469;0,185;1,537;7,453;0,184;0,381;1,460;0,690;2,715;0
29.09.2023;CEST;04:30;04:45;MW;4,353;2,087;0,172;1,430;8,042;0,171;0,599;1,116;0,841;2,727;0
29.09.2023;CEST;04:45;05:00;MW;52,718;41,015;0,584;42,635;136,952;0,028;0,143;1,368;0,187;1,726;0
29.09.2023;CEST;05:00;05:15;MW;78,690;63,099;0,449;134,731;276,969;0,000;0,088;1,628;0,000;1,716;0
29.09.2023;CEST;05:15;05:30;MW;18,077;4,375;0,542;23,936;46,930;0,058;1,961;2,023;1,626;5,668;0
29.09.2023;CEST;05:30;05:45;MW;30,310;20,649;0,679;38,622;90,260;0,126;16,367;5,938;21,398;43,829;0
29.09.2023;CEST;05:45;06:00;MW;1,646;6,568;0,270;6,323;14,807;5,537;4,339;4,038;2,274;16,188;0
29.09.2023;CEST;06:00;06:15;MW;32,740;20,392;0,595;48,771;102,498;23,965;28,728;6,121;50,680;109,494;0
29.09.2023;CEST;06:15;06:30;MW;33,773;19,715;0,808;101,260;155,556;25,885;29,384;4,164;43,011;102,444;0
29.09.2023;CEST;06:30;06:45;MW;51,750;17,095;0,592;64,051;133,488;0,120;0,828;1,978;2,396;5,322;0
29.09.2023;CEST;06:45;07:00;MW;6,346;0,097;0,219;2,571;9,233;0,691;25,826;2,652;42,726;71,895;0
29.09.2023;CEST;07:00;07:15;MW;0,299;0,338;0,358;2,333;3,328;0,903;16,832;3,720;7,184;28,639;0
29.09.2023;CEST;07:15;07:30;MW;4,120;0,172;0,137;3,198;7,627;4,693;31,032;3,713;12,879;52,317;0
29.09.2023;CEST;07:30;07:45;MW;0,000;0,000;0,165;0,019;0,184;26,857;68,188;3,820;132,788;231,653;0
29.09.2023;CEST;07:45;08:00;MW;2,128;0,967;0,267;1,186;4,548;1,005;18,144;4,237;20,467;43,853;0
29.09.2023;CEST;08:00;08:15;MW;17,664;3,872;0,632;43,493;65,661;1,499;6,172;4,529;0,689;12,889;0
29.09.2023;CEST;08:15;08:30;MW;38,981;68,254;0,931;48,308;156,474;0,000;3,199;4,062;4,845;12,106;0
29.09.2023;CEST;08:30;08:45;MW;54,126;107,292;1,420;127,226;290,064;0,069;0,059;2,962;3,463;6,553;0
29.09.2023;CEST;08:45;09:00;MW;18,508;46,365;0,553;38,056;103,482;1,517;0,402;2,571;5,277;9,767;0
29.09.2023;CEST;09:00;09:15;MW;88,670;117,438;1,651;262,796;470,555;1,091;0,028;2,388;6,861;10,368;0
29.09.2023;CEST;09:15;09:30;MW;44,508;91,505;1,159;117,210;254,382;0,765;0,259;2,477;1,122;4,623;0
29.09.2023;CEST;09:30;09:45;MW;0,077;0,135;0,258;3,419;3,889;0,385;1,808;2,093;0,893;5,179;0
29.09.2023;CEST;09:45;10:00;MW;0,700;0,015;0,386;4,555;5,656;0,108;1,336;1,878;0,350;3,672;0
29.09.2023;CEST;10:00;10:15;MW;20,352;35,265;1,068;33,730;90,415;3,167;1,918;1,378;0,398;6,861;0
29.09.2023;CEST;10:15;10:30;MW;0,028;53,917;0,555;52,486;106,986;0,183;0,000;1,670;1,084;2,937;0
29.09.2023;CEST;10:30;10:45;MW;4,496;118,088;0,900;143,937;267,421;0,316;0,000;1,513;0,022;1,851;0
29.09.2023;CEST;10:45;11:00;MW;0,023;13,609;0,221;19,808;33,661;18,925;0,154;4,263;18,099;41,441;0
29.09.2023;CEST;11:00;11:15;MW;0,003;122,187;0,910;215,551;338,651;0,295;0,107;1,296;0,421;2,119;0
29.09.2023;CEST;11:15;11:30;MW;93,657;201,914;0,667;262,059;558,297;0,010;0,000;1,320;0,000;1,330;0
29.09.2023;CEST;11:30;11:45;MW;66,451;151,598;0,712;127,307;346,068;0,000;0,000;1,423;0,799;2,222;0
29.09.2023;CEST;11:45;12:00;MW;77,571;134,134;0,251;76,629;288,585;0,035;0,000;1,931;0,641;2,607;0
29.09.2023;CEST;12:00;12:15;MW;2,043;29,503;0,220;1,527;33,293;3,022;0,000;3,085;2,608;8,715;0
29.09.2023;CEST;12:15;12:30;MW;16,029;50,004;0,338;12,677;79,048;0,053;1,913;1,923;1,782;5,671;0
29.09.2023;CEST;12:30;12:45;MW;58,011;98,657;1,003;47,498;205,169;0,000;0,000;1,472;0,115;1,587;0
29.09.2023;CEST;12:45;13:00;MW;12,860;30,537;0,417;14,061;57,875;0,599;0,323;2,072;0,067;3,061;0
29.09.2023;CEST;13:00;13:15;MW;22,238;40,447;0,784;15,844;79,313;0,118;0,096;2,419;2,413;5,046;0
29.09.2023;CEST;13:15;13:30;MW;15,025;21,528;0,496;8,257;45,306;1,680;3,528;5,009;8,583;18,800;0
29.09.2023;CEST;13:30;13:45;MW;1,113;2,665;0,197;0,546;4,521;1,421;4,722;4,962;6,822;17,927;0
29.09.2023;CEST;13:45;14:00;MW;0,000;0,000;0,009;5,431;5,440;7,955;24,706;17,241;39,971;89,873;0
29.09.2023;CEST;14:00;14:15;MW;0,174;0,071;0,230;0,455;0,930;3,544;14,612;14,451;29,813;62,420;0
29.09.2023;CEST;14:15;14:30;MW;1,111;4,143;0,044;1,681;6,979;0,615;0,097;1,566;4,493;6,771;0
29.09.2023;CEST;14:30;14:45;MW;0,004;0,124;0,080;2,276;2,484;40,821;13,487;21,302;32,497;108,107;0
29.09.2023;CEST;14:45;15:00;MW;0,018;0,000;0,043;0,040;0,101;19,857;24,837;28,382;112,985;186,061;0
29.09.2023;CEST;15:00;15:15;MW;0,000;0,000;0,107;0,000;0,107;1,713;27,462;36,888;193,969;260,032;0
29.09.2023;CEST;15:15;15:30;MW;0,840;4,607;0,212;2,264;7,923;4,664;7,375;18,558;24,521;55,118;0
29.09.2023;CEST;15:30;15:45;MW;7,478;40,139;0,674;25,003;73,294;0,227;0,006;3,167;0,491;3,891;0
29.09.2023;CEST;15:45;16:00;MW;8,912;24,772;0,376;18,727;52,787;0,605;0,000;3,350;1,329;5,284;0
29.09.2023;CEST;16:00;16:15;MW;0,302;0,052;0,409;0,546;1,309;22,429;3,953;4,047;18,421;48,850;0
29.09.2023;CEST;16:15;16:30;MW;12,994;8,870;1,776;15,108;38,748;11,279;6,755;3,546;21,800;43,380;0
29.09.2023;CEST;16:30;16:45;MW;37,726;24,320;4,964;52,280;119,290;0,129;0,350;4,172;1,100;5,751;0
29.09.2023;CEST;16:45;17:00;MW;4,308;1,372;1,913;2,551;10,144;0,919;1,049;5,230;4,338;11,536;0
29.09.2023;CEST;17:00;17:15;MW;1,867;0,586;0,406;4,071;6,930;23,546;14,647;6,072;161,310;205,575;0
29.09.2023;CEST;17:15;17:30;MW;0,018;0,000;0,108;2,834;2,960;15,382;9,870;5,815;56,933;88,000;0
29.09.2023;CEST;17:30;17:45;MW;0,779;0,000;0,090;1,502;2,371;2,337;1,122;6,617;1,270;11,346;0
29.09.2023;CEST;17:45;18:00;MW;0,001;0,011;0,056;1,164;1,232;1,540;0,895;6,222;4,209;12,866;0
29.09.2023;CEST;18:00;18:15;MW;0,114;0,000;0,268;0,000;0,382;79,606;25,704;7,367;259,675;372,352;0
29.09.2023;CEST;18:15;18:30;MW;0,008;0,000;0,155;0,000;0,163;101,197;26,266;5,647;314,624;447,734;0
29.09.2023;CEST;18:30;18:45;MW;0,059;0,000;0,128;0,370;0,557;86,841;26,631;4,929;288,665;407,066;0
